timestamp:integer,:START_ID,relation:TYPE,:END_ID
1487891130,P001420897,executes,1010824205
1487891131,P001438700,executes,1010824205
1487891132,P001502704,executes,1010932611
1487891133,P001397589,executes,1011105553
1487891134,P001447783,executes,1487891134276441
1487891135,P001510580,executes,1010861721
1487891136,P001394646,executes,1010897599
1487891137,P001468380,executes,1010879620
1487891138,P001415665,executes,1487891138712392
1487891139,P001402248,executes,1010833966
1487891140,P001507991,executes,1011119238
1487891141,P001478727,executes,1010880007
1487891142,P001478726,executes,1010880007
1487891143,P001497863,executes,1010880007
1487891144,P001497865,executes,1010880007
1487891145,P001497864,executes,1010880007
1487891146,P001478726,executes,1487891146513925
1487891147,P001497865,executes,1487891147844218
1487891148,P001393865,executes,1011085699
1487891149,P001393148,executes,1011085699
1487891150,P001395852,executes,1011085699
1487891151,P001518520,executes,1487891151665415
1487891152,P001518520,executes,1010833068
1487891153,P001518519,executes,1010833068
1487891154,P001518524,executes,1010833068
1487891155,P001518522,executes,1010833068
1487891156,P001499632,executes,1010833068
1487891157,P001518521,executes,1010833068
1487891158,P001489839,executes,1013257162
1487891159,P001413610,executes,1010824118
1487891160,P001432442,executes,1010824118
1487891161,P001454993,executes,1010824118
1487891162,P001534025,executes,1487891162139425
1487891163,P001447046,executes,1487891163243887
1487891164,P001399853,executes,1010834930
1487891165,P001399855,executes,1010834930
1487891166,P001481079,executes,1011083393
1487891167,P001484548,executes,1011085835
1487891168,P001512433,executes,1010880129
1487891169,P001566564,executes,1012529348
1487891170,P001566565,executes,1012529348
1487891171,P001566566,executes,1012529348
1487891172,P001547789,executes,1012529348
1487891173,P001547788,executes,1012529348
1487891174,P001547790,executes,1012529348
1487891175,P001522488,executes,1011083394
1487891176,P001561639,executes,1011084643
1487891177,P001542874,executes,1011084643
1487891178,P001412403,executes,1010805250
1487891179,P001420754,executes,1010805250
1487891180,P001484264,executes,1010930366
1487891181,P001472902,executes,1487891181345516
1487891182,P001458890,executes,1012927016
1487891183,P001399098,executes,1010766489
1487891184,P001411080,executes,1011119825
1487891185,P001513198,executes,1010767174
1487891186,P001498793,executes,1010767174
1487891187,P001549764,executes,1010929851
1487891188,P001528145,executes,1010929851
1487891189,P001553455,executes,1010766711
1487891190,P001400669,executes,1010766711
1487891191,P001402183,executes,1010834909
1487891192,P001542495,executes,1010834909
1487891193,P001469587,executes,1010929852
1487891194,P001485374,executes,1010824416
1487891195,P001425715,executes,1010824416
1487891196,P001395003,executes,1010766421
1487891197,P001430699,executes,1010766421
1487891198,P001424855,executes,1010766421
1487891199,P001443797,executes,1010766421
1487891201,P001489516,executes,1010824064
1487891202,P001493356,executes,1487891202378152
1487891203,P001460506,executes,1010920145
1487891204,P001393497,executes,1010806905
1487891205,P001432681,executes,1487891205333163
1487891206,P000726794,executes,1487891206481944
1487891207,P001464411,executes,1487891207358982
1487891208,P001509768,executes,1487891208554586
1487891209,P001450058,executes,1011084841
1487891210,P001560039,executes,1010920146
1487891211,P001399639,executes,1010824427
1487891212,P001427700,executes,1010882224
1487891213,P001458097,executes,1487891213218218
1487891214,P001476859,executes,1487891214757933
1487891215,P001452860,executes,1013442021
1487891216,P001471525,executes,1010920949
1487891217,P001397386,executes,1487891217393177
1487891218,P001538761,executes,1010834911
1487891219,P001451997,executes,1010917110
1487891220,P001498745,executes,1010917110
1487891221,P001452001,executes,1010917110
1487891222,P001486111,executes,1010917110
1487891223,P001451999,executes,1010917110
1487891224,P001499711,executes,1010917110
1487891225,P001452002,executes,1010917110
1487891226,P001451998,executes,1010917110
1487891227,P001433602,executes,1010917110
1487891228,P001522651,executes,1487891228874323
1487891229,P001482655,executes,1010806193
1487891230,P001417513,executes,1010814878
1487891231,P001544168,executes,1487891231566165
1487891232,P001493358,executes,1487891232162533
1487891233,P001525577,executes,1012669578
1487891234,P001543908,executes,1012669578
1487891235,P001543906,executes,1012669578
1487891236,P001543907,executes,1012669578
1487891237,P001525576,executes,1012669578
1487891238,P000404795,executes,1031652429
1487891239,P000404795,executes,1012897932
1487891240,P001351721,executes,1012897932
1487891241,P000618092,executes,1012897932
1487891242,P000687211,executes,1012897932
1487891243,P001561207,executes,1010805168
1487891244,P001561200,executes,1010805168
1487891245,P001561199,executes,1010805168
1487891246,P001444588,executes,1010767175
1487891247,P001491835,executes,1487891247789183
1487891248,P001506031,executes,1011085133
1487891249,P001486689,executes,1011085133
1487891250,P001506030,executes,1011085133
1487891251,P001506036,executes,1011085133
1487891252,P001467761,executes,1010766422
1487891253,P001550612,executes,1010766422
1487891254,P001427590,executes,1011119826
1487891255,P001468475,executes,1010823460
1487891256,P001492309,executes,1011119261
1487891257,P001509015,executes,1010823831
1487891258,P001490699,executes,1010823831
1487891259,P001490700,executes,1010823831
1487891260,P001509014,executes,1010823831
1487891261,P001490701,executes,1010823831
1487891262,P001424856,executes,1487891262846164
1487891263,P001453264,executes,1487891263175316
1487891264,P001447797,executes,1031778591
1487891265,P001498183,executes,1010834586
1487891266,P001498181,executes,1010834586
1487891267,P001478859,executes,1010834586
1487891268,P001498182,executes,1010834586
1487891269,P001498184,executes,1010834586
1487891270,P001498180,executes,1010834586
1487891271,P001576274,executes,1034276792
1487891272,P001460061,executes,1010824165
1487891273,P001479010,executes,1010824165
1487891274,P001533951,executes,1010824165
1487891275,P001460060,executes,1010824165
1487891276,P001460062,executes,1010824165
1487891277,P001423221,executes,1487891277652398
1487891278,P001423212,executes,1487891278147394
1487891279,P001423213,executes,1487891279192987
1487891280,P001423211,executes,1487891280661107
1487891281,P001511245,executes,1487891281619767
1487891282,P001470581,executes,1010766046
1487891283,P001470581,executes,1011084645
1487891284,P001532037,executes,1487891284748919
1487891285,P001409835,executes,1011085134
1487891286,P001576580,executes,1011085134
1487891287,P001576581,executes,1011085134
1487891288,P001561427,executes,1011085134
1487891289,P001408018,executes,1011085134
1487891290,P001541066,executes,1011085134
1487891291,P001571606,executes,1011085134
1487891292,P001444588,executes,1011084974
1487891293,P001403072,executes,1011121201
1487891294,P001403073,executes,1011121201
1487891295,P001486459,executes,1011086009
1487891296,P001486464,executes,1011086009
1487891297,P001475077,executes,1011086009
1487891298,P001486459,executes,1010880010
1487891299,P001485374,executes,1011084843
1487891300,P001486459,executes,1011084843
1487891301,P001486464,executes,1011084843
1487891302,P001567539,executes,1011084843
1487891303,P001412839,executes,1011084843
1487891304,P001467839,executes,1011084843
1487891305,P001523326,executes,1011084843
1487891306,P001467837,executes,1011084843
1487891307,P001467838,executes,1011084843
1487891308,P001579670,executes,1011084843
1487891309,P001486459,executes,1487891309393118
1487891310,P001486459,executes,1010824210
1487891311,P001486464,executes,1010824210
1487891312,P001486464,executes,1010806048
1487891313,P001486459,executes,1011084716
1487891314,P001558531,executes,1011084716
1487891315,P001486464,executes,1011084716
1487891316,P001467837,executes,1012749405
1487891317,P001434887,executes,1012749405
1487891318,P001520909,executes,1012749405
1487891319,P001467837,executes,1010824010
1487891320,P001485374,executes,1010824010
1487891321,P001467839,executes,1010824010
1487891322,P001567539,executes,1010824010
1487891323,P001412839,executes,1010824010
1487891324,P001486459,executes,1010824010
1487891325,P001523326,executes,1010824010
1487891326,P001579670,executes,1010824010
1487891327,P001467838,executes,1010824010
1487891328,P001486464,executes,1010824010
1487891329,P001486459,executes,1010824723
1487891330,P001563734,executes,1487891330125342
1487891331,P001577712,executes,1487891331718359
1487891332,P001563731,executes,1487891332211164
1487891333,P001419422,executes,1011119689
1487891334,P001434106,executes,1010806109
1487891335,P001450811,executes,1010824870
1487891336,P001428073,executes,1487891336525534
1487891337,P001538348,executes,1487891337417893
1487891338,P001444829,executes,1013177959
1487891339,P001394236,executes,1011084845
1487891340,P001398381,executes,1011119829
1487891341,P001467839,executes,1011085838
1487891342,P001457514,executes,1010882249
1487891343,P001450811,executes,1010882249
1487891344,P001402971,executes,1010882249
1487891345,P001438830,executes,1010882249
1487891346,P001398478,executes,1010882249
1487891347,P001457515,executes,1010882249
1487891348,P001401866,executes,1010882249
1487891349,P001420225,executes,1010882249
1487891350,P001398478,executes,1010824013
1487891351,P001467839,executes,1011084880
1487891352,P001467839,executes,1010845691
1487891353,P001484548,executes,1010882225
1487891354,P001467839,executes,1010823782
1487891355,P001467839,executes,1010880744
1487891356,P001467839,executes,1010766269
1487891357,P001467839,executes,1034296952
1487891358,P001467839,executes,1487891358292343
1487891359,P001467839,executes,1010823854
1487891360,P001467839,executes,1010766512
1487891361,P001467839,executes,1010835924
1487891362,P001467839,executes,1017854626
1487891363,P001467839,executes,1010956786
1487891364,P001467839,executes,1011085405
1487891365,P001428073,executes,1010806363
1487891366,P001428073,executes,1010917111
1487891367,P001510701,executes,1010835107
1487891368,P001510703,executes,1010835107
1487891369,P001529477,executes,1010824873
1487891370,P001554270,executes,1010806819
1487891371,P001579210,executes,1010752428
1487891372,P001566494,executes,1010752428
1487891373,P001398768,executes,1010752428
1487891374,P001541455,executes,1010752428
1487891375,P001418972,executes,1010920951
1487891376,P001538348,executes,1034302777
1487891377,P001451919,executes,1010824134
1487891378,P001451919,executes,1010879965
1487891379,P001433543,executes,1010879965
1487891380,P001451924,executes,1010879965
1487891381,P001451921,executes,1010879965
1487891382,P001451922,executes,1010879965
1487891383,P001444829,executes,1011085724
1487891384,P001512433,executes,1010824353
1487891385,P001455644,executes,1011085406
1487891386,P001437126,executes,1011085406
1487891387,P001566174,executes,1010834916
1487891388,P001566166,executes,1010834916
1487891389,P001411049,executes,1010834916
1487891390,P001566170,executes,1010834916
1487891391,P001566164,executes,1010834916
1487891392,P001411011,executes,1010834916
1487891393,P001487260,executes,1011084883
1487891394,P001468446,executes,1011084883
1487891395,P001487262,executes,1011084883
1487891396,P001487263,executes,1011084883
1487891397,P001468447,executes,1011084883
1487891398,P001487260,executes,1487891398188832
1487891399,P001487262,executes,1487891399735410
1487891400,P001394126,executes,1034296967
1487891401,P001456302,executes,1487891401651529
1487891402,P001481768,executes,1010765253
1487891403,P001408982,executes,1034302778
1487891404,P001476868,executes,1011084722
1487891405,P001416847,executes,1011121205
1487891406,P001524872,executes,1010833712
1487891407,P001564331,executes,1010806342
1487891408,P001564329,executes,1010806342
1487891409,P001564330,executes,1010806342
1487891410,P001545554,executes,1010806342
1487891411,P001545555,executes,1010806342
1487891412,P001564330,executes,1487891412691167
1487891413,P001442897,executes,1010767065
1487891414,P000189148,executes,1010767065
1487891415,P001457399,executes,1012536277
1487891416,P001457403,executes,1012536277
1487891417,P001457402,executes,1012536277
1487891418,P001457401,executes,1012536277
1487891419,P001420225,executes,1010834588
1487891420,P001407267,executes,1010766938
1487891421,P001407265,executes,1010766938
1487891422,P001489244,executes,1487891422638129
1487891423,P001419165,executes,1010920953
1487891424,P001401920,executes,1010920953
1487891425,P001470318,executes,1010766939
1487891426,P001489129,executes,1010766939
1487891427,P001489127,executes,1010766939
1487891428,P001489130,executes,1010766939
1487891429,P001489131,executes,1010766939
1487891430,P001489128,executes,1010766939
1487891431,P001489383,executes,1010766692
1487891432,P001470581,executes,1010766692
1487891433,P001470586,executes,1010766692
1487891434,P001470582,executes,1010766692
1487891435,P001484072,executes,1010933289
1487891436,P001396210,executes,1010933289
1487891437,P001476868,executes,1010933289
1487891438,P001419427,executes,1010824014
1487891439,P001401920,executes,1010824354
1487891440,P001401920,executes,1011086078
1487891441,P001401920,executes,1010880512
1487891442,P001542570,executes,1012692279
1487891443,P001561542,executes,1012692279
1487891444,P001542572,executes,1012692279
1487891445,P001561541,executes,1012692279
1487891446,P001542571,executes,1012692279
1487891447,P001541165,executes,1011085706
1487891448,P001517503,executes,1011084378
1487891449,P001498815,executes,1011084378
1487891450,P001557077,executes,1013205154
1487891451,P001549639,executes,1010766599
1487891452,P001565338,executes,1010823857
1487891453,P001498961,executes,1010824125
1487891454,P001400387,executes,1010766940
1487891455,P001413538,executes,1010766047
1487891457,P001467839,executes,1034296987
1487891458,P001572258,executes,1012722793
1487891459,P001553291,executes,1012722793
1487891460,P001572256,executes,1012722793
1487891461,P001553292,executes,1012722793
1487891462,P001432936,executes,1010880055
1487891463,P001577444,executes,1013071668
1487891464,P001451248,executes,1010882305
1487891465,P001429335,executes,1010882305
1487891466,P001451248,executes,1010806112
1487891467,P001429335,executes,1010806112
1487891468,P001394566,executes,1010765693
1487891469,P001506803,executes,1010846011
1487891470,P001532037,executes,1034085226
1487891471,P001542874,executes,1011086016
1487891472,P001561639,executes,1011086016
1487891473,P001559136,executes,1011119264
1487891474,P001426220,executes,1011119264
1487891475,P001559137,executes,1011119264
1487891476,P001559133,executes,1011119264
1487891477,P001575457,executes,1011119264
1487891478,P001427104,executes,1487891478767199
1487891479,P001416793,executes,1010766318
1487891480,P001416793,executes,1011119692
1487891481,P001426688,executes,1010919690
1487891482,P001483915,executes,1010842186
1487891483,P001394126,executes,1010842186
1487891484,P001404169,executes,1010842186
1487891485,P001529477,executes,1010824137
1487891486,P000819223,executes,1012879690
1487891487,P000711333,executes,1012879690
1487891488,P001482655,executes,1034085230
1487891489,P001505373,executes,1011085728
1487891490,P001488215,executes,1034296998
1487891491,P001538447,executes,1010880579
1487891492,P001424362,executes,1010880579
1487891493,P001394236,executes,1010806141
1487891494,P001404169,executes,1010806141
1487891495,P001424362,executes,1010806141
1487891496,P001424362,executes,1010833751
1487891497,P001416629,executes,1010932448
1487891498,P001443423,executes,1034297004
1487891499,P001538541,executes,1010835925
1487891500,P001557717,executes,1010835925
1487891501,P001538542,executes,1010835925
1487891502,P001557719,executes,1010835925
1487891503,P001538543,executes,1010835925
1487891504,P001538541,executes,1010815622
1487891505,P001538541,executes,1010815623
1487891506,P001557717,executes,1010815623
1487891507,P001538542,executes,1487891507938989
1487891508,P001557717,executes,1031797265
1487891509,P001538542,executes,1487891509938428
1487891510,P001538541,executes,1487891510925791
1487891511,P001538542,executes,1487891511445857
1487891512,P001402710,executes,1011120162
1487891513,P001402705,executes,1011120162
1487891514,P001444590,executes,1010824071
1487891515,P001538761,executes,1010806118
1487891516,P001530039,executes,1010806118
1487891517,P001422467,executes,1010765694
1487891518,P001512337,executes,1011120259
1487891519,P001487478,executes,1487891519231274
1487891520,P001443473,executes,1011086018
1487891521,P001542970,executes,1012916746
1487891522,P001561905,executes,1012916746
1487891523,P001546295,executes,1487891523992816
1487891524,P001462701,executes,1010824072
1487891525,P001455288,executes,1012558015
1487891526,P001455287,executes,1012558015
1487891527,P001455290,executes,1012558015
1487891528,P001436920,executes,1012558015
1487891529,P001455289,executes,1012558015
1487891530,P001447045,executes,1010824356
1487891531,P001428500,executes,1010824356
1487891532,P001394163,executes,1010835174
1487891533,P001398754,executes,1010835174
1487891534,P001447046,executes,1010835174
1487891535,P001447045,executes,1010835174
1487891536,P001428496,executes,1010835174
1487891537,P001428500,executes,1010835174
1487891538,P001428494,executes,1010835174
1487891539,P001447046,executes,1487891539814141
1487891540,P001399855,executes,1010824139
1487891541,P001417160,executes,1010824728
1487891542,P001399857,executes,1011119765
1487891543,P001399857,executes,1011119399
1487891544,P001485374,executes,1010861726
1487891545,P001399853,executes,1010861726
1487891546,P001399855,executes,1010861726
1487891547,P001417160,executes,1034085245
1487891548,P001402325,executes,1013279403
1487891549,P001547504,executes,1013042560
1487891550,P001402325,executes,1013042560
1487891551,P001399855,executes,1010766693
1487891552,P001474444,executes,1487891552672596
1487891553,P001394566,executes,1012913826
1487891554,P001555240,executes,1010931351
1487891555,P001481180,executes,1487891555961788
1487891556,P001462211,executes,1487891556241816
1487891557,P001456156,executes,1487891557925533
1487891558,P001416404,executes,1010824126
1487891559,P000819066,executes,1487891559849439
1487891560,P001446415,executes,1487891560869311
1487891562,P001431873,executes,1011119400
1487891563,P001450199,executes,1011119400
1487891564,P001431873,executes,1013292301
1487891565,P001427240,executes,1011084381
1487891566,P001427237,executes,1011084381
1487891567,P001427237,executes,1010882252
1487891568,P001427240,executes,1010882252
1487891569,P001511483,executes,1010824731
1487891570,P001442230,executes,1487891570948859
1487891571,P001395363,executes,1010823700
1487891572,P001421303,executes,1487891572282926
1487891573,P001404169,executes,1010806844
1487891574,P001531565,executes,1010824140
1487891575,P001434221,executes,1011120960
1487891576,P001427240,executes,1010814881
1487891577,P001427237,executes,1010814881
1487891578,P001457399,executes,1487891578418231
1487891579,P001447782,executes,1010834919
1487891580,P001427237,executes,1010766090
1487891581,P001427239,executes,1011120961
1487891582,P001427240,executes,1011120961
1487891583,P001427237,executes,1010766627
1487891584,P001427240,executes,1010766627
1487891585,P001427239,executes,1010766627
1487891586,P001427237,executes,1010845694
1487891587,P001427240,executes,1010931288
1487891588,P001427239,executes,1010931288
1487891589,P001427240,executes,1011120962
1487891590,P001427237,executes,1011120962
1487891591,P001427239,executes,1011120962
1487891592,P001423180,executes,1487891592748175
1487891593,P001498941,executes,1034244677
1487891594,P001498903,executes,1487891594932311
1487891595,P001476859,executes,1487891595585141
1487891596,P001393467,executes,1487891596158202
1487891597,P001441209,executes,1011119768
1487891598,P001390890,executes,1010766628
1487891599,P001549118,executes,1011121214
1487891600,P001530483,executes,1011121214
1487891601,P001530486,executes,1011121214
1487891602,P001549119,executes,1011121214
1487891603,P001549121,executes,1011121214
1487891604,P001530484,executes,1011121214
1487891605,P001549120,executes,1011121214
1487891606,P001549117,executes,1011121214
1487891607,P001494756,executes,1011084984
1487891608,P001423180,executes,1011084984
1487891609,P001489244,executes,1011084984
1487891610,P001423174,executes,1011084984
1487891611,P001423178,executes,1011084984
1487891612,P001423179,executes,1011084984
1487891613,P001443316,executes,1011084984
1487891614,P001423177,executes,1011084984
1487891615,P001394046,executes,1011084984
1487891616,P001441793,executes,1011084984
1487891617,P001423183,executes,1011084984
1487891618,P001423175,executes,1011084984
1487891619,P001549117,executes,1487891619852119
1487891620,P001530486,executes,1487891620210116
1487891621,P001423174,executes,1487891621955534
1487891622,P001410075,executes,1010834921
1487891623,P001399585,executes,1010834921
1487891624,P001393503,executes,1010834921
1487891625,P001399586,executes,1010834921
1487891626,P001529477,executes,1010882306
1487891627,P001526404,executes,1487891627532514
1487891628,P001581082,executes,1010766942
1487891629,P001429323,executes,1487891629915412
1487891630,P001427700,executes,1011084986
1487891631,P000359492,executes,1487891631598191
1487891632,P001421703,executes,1013023045
1487891633,P001477311,executes,1487891633611688
1487891634,P001471970,executes,1487891634891874
1487891635,P001431183,executes,1487891635464394
1487891636,P001427700,executes,1011119718
1487891637,P001481233,executes,1487891637954151
1487891638,P001554269,executes,1010845891
1487891639,P001554271,executes,1010845891
1487891640,P001554271,executes,1010766272
1487891641,P001554270,executes,1010766272
1487891642,P001535141,executes,1010766272
1487891643,P001554269,executes,1010766272
1487891644,P001535140,executes,1010766272
1487891645,P001456154,executes,1011085000
1487891646,P001437450,executes,1011085000
1487891647,P001456152,executes,1011085000
1487891648,P001484548,executes,1011085000
1487891649,P001456156,executes,1011085000
1487891650,P001456152,executes,1487891650366644
1487891651,P001456152,executes,1013068041
1487891652,P001488863,executes,1011119769
1487891653,P001423610,executes,1010833753
1487891654,P001484569,executes,1010833753
1487891655,P001500436,executes,1010767179
1487891656,P001500433,executes,1010767179
1487891657,P001575629,executes,1010833270
1487891658,P000621342,executes,1010833270
1487891659,P001476321,executes,1010833270
1487891660,P001500436,executes,1010833270
1487891661,P001500433,executes,1010833270
1487891662,P001481118,executes,1010833270
1487891663,P000246439,executes,1010833270
1487891664,P001481120,executes,1010833270
1487891665,P001575631,executes,1010833270
1487891666,P001418972,executes,1010835128
1487891667,P001433209,executes,1010835128
1487891668,P001521277,executes,1010835176
1487891669,P001394710,executes,1010835176
1487891670,P001521282,executes,1010835176
1487891671,P001521275,executes,1010835176
1487891672,P001399609,executes,1010824358
1487891673,P001549618,executes,1010824358
1487891674,P001478704,executes,1010824358
1487891675,P001478702,executes,1010824358
1487891676,P001478705,executes,1010824358
1487891677,P001478703,executes,1010824358
1487891678,P001456021,executes,1010767537
1487891679,P001538761,executes,1010767537
1487891680,P001530253,executes,1487891680883389
1487891681,P001444592,executes,1487891681956151
1487891682,P001411057,executes,1010846543
1487891683,P001560728,executes,1010846543
1487891684,P001411059,executes,1010846543
1487891685,P001560727,executes,1010846543
1487891686,P001394090,executes,1010846543
1487891687,P001487000,executes,1011119864
1487891688,P001428986,executes,1487891688862269
1487891689,P001398809,executes,1010834067
1487891690,P001445664,executes,1487891690112215
1487891691,P001435119,executes,1487891691367627
1487891692,P001423596,executes,1487891692995583
1487891693,P001424856,executes,1487891693118116
1487891694,P001543770,executes,1487891694477153
1487891695,P001456828,executes,1011085200
1487891696,P001436247,executes,1010833897
1487891697,P001436246,executes,1010833897
1487891698,P001436248,executes,1010833897
1487891699,P001454601,executes,1010833897
1487891700,P001454603,executes,1010833897
1487891701,P001454603,executes,1487891701181452
1487891702,P001454601,executes,1487891702131906
1487891703,P001559537,executes,1487891703635819
1487891704,P001559538,executes,1487891704853106
1487891705,P001456152,executes,1013243136
1487891706,P001456156,executes,1010882307
1487891707,P001456152,executes,1010882307
1487891708,P001396181,executes,1010766091
1487891709,P001501291,executes,1487891709892317
1487891710,P001482194,executes,1012812640
1487891711,P001501293,executes,1012812640
1487891713,P001501294,executes,1012812640
1487891714,P001501292,executes,1012812640
1487891715,P001501291,executes,1012812640
1487891716,P001542454,executes,1010824760
1487891717,P001559450,executes,1031903441
1487891718,P001575457,executes,1487891718315968
1487891719,P001427237,executes,1010824876
1487891720,P001505165,executes,1011120261
1487891721,P001431570,executes,1011119424
1487891722,P001428408,executes,1011120165
1487891723,P001568046,executes,1011120165
1487891724,P001411030,executes,1011120165
1487891725,P001498903,executes,1487891725222947
1487891726,P001470581,executes,1487891726694716
1487891727,P001427700,executes,1010835130
1487891728,P001474831,executes,1011084892
1487891729,P001455879,executes,1011084892
1487891730,P001455878,executes,1011084892
1487891731,P001474832,executes,1011084892
1487891732,P001474833,executes,1011084892
1487891733,P001455877,executes,1011084892
1487891734,P001490863,executes,1487891734469863
1487891735,P001484076,executes,1010824171
1487891736,P001484075,executes,1010824171
1487891737,P001484078,executes,1010824171
1487891738,P001484074,executes,1010824171
1487891739,P001503479,executes,1010824171
1487891740,P001484073,executes,1010824171
1487891741,P001577543,executes,1031651375
1487891742,P001453501,executes,1487891742151452
1487891743,P001532757,executes,1010845569
1487891744,P001570362,executes,1010824361
1487891745,P001447005,executes,1011084989
1487891746,P001510088,executes,1010917115
1487891747,P001510274,executes,1010917115
1487891748,P001510276,executes,1010917115
1487891749,P001528196,executes,1010917115
1487891750,P001510277,executes,1010917115
1487891751,P001451830,executes,1487891751962813
1487891752,P001580089,executes,1011084932
1487891753,P001568385,executes,1011084932
1487891754,P001412846,executes,1010833898
1487891755,P001421100,executes,1010833898
1487891756,P001412846,executes,1011086088
1487891757,P001432223,executes,1010806846
1487891758,P001512678,executes,1013235139
1487891759,P001421303,executes,1011121217
1487891760,P001421303,executes,1487891760332894
1487891761,P001421303,executes,1010896773
1487891762,P001421306,executes,1011084894
1487891763,P001421309,executes,1011084894
1487891764,P001403016,executes,1011084894
1487891765,P001421303,executes,1011084894
1487891766,P001421311,executes,1011084894
1487891767,P001421303,executes,1012864439
1487891768,P001421306,executes,1012872859
1487891769,P001421303,executes,1010823792
1487891770,P001421306,executes,1010823792
1487891771,P001421303,executes,1010766641
1487891772,P001421303,executes,1010917117
1487891773,P001463807,executes,1010824564
1487891774,P001463807,executes,1034351310
1487891775,P001411961,executes,1012947708
1487891776,P001494952,executes,1013080243
1487891777,P001527537,executes,1010835083
1487891778,P001527536,executes,1010835083
1487891779,P001414876,executes,1010823861
1487891780,P001397386,executes,1010823861
1487891781,P001427700,executes,1487891781159143
1487891782,P001466843,executes,1010882321
1487891783,P001448051,executes,1010882321
1487891784,P001448051,executes,1010931890
1487891785,P001466843,executes,1010931890
1487891786,P001427700,executes,1487891786863313
1487891787,P001427700,executes,1010804029
1487891788,P001432035,executes,1010804029
1487891789,P001448051,executes,1010804029
1487891790,P001448045,executes,1010804029
1487891791,P001466843,executes,1010804029
1487891792,P001466842,executes,1010804029
1487891793,P001565019,executes,1010804029
1487891794,P001434021,executes,1010804029
1487891795,P001412073,executes,1010804029
1487891796,P001466842,executes,1487891796513215
1487891797,P001466843,executes,1487891797517902
1487891798,P001448045,executes,1487891798115356
1487891799,P001448051,executes,1010845570
1487891800,P001448045,executes,1010845570
1487891801,P001466842,executes,1010845570
1487891802,P001427700,executes,1010845570
1487891803,P001466843,executes,1010845570
1487891804,P001448045,executes,1011086923
1487891805,P001448051,executes,1011086923
1487891806,P001466843,executes,1487891806744783
1487891807,P001466843,executes,1487891807911996
1487891808,P001466843,executes,1487891808513191
1487891809,P001466843,executes,1487891809493926
1487891810,P001466843,executes,1487891810977389
1487891811,P001466843,executes,1487891811784328
1487891812,P001466843,executes,1487891812101673
1487891813,P001466843,executes,1487891813379355
1487891814,P001466843,executes,1487891814493717
1487891815,P001466843,executes,1487891815188323
1487891816,P001466843,executes,1487891816974839
1487891817,P001466843,executes,1487891817791232
1487891818,P001466843,executes,1017854682
1487891819,P001466843,executes,1017905595
1487891820,P001466843,executes,1487891820385521
1487891821,P001466843,executes,1017854683
1487891822,P001466843,executes,1487891822109929
1487891823,P001427700,executes,1010823793
1487891824,P001448045,executes,1010836724
1487891825,P001577536,executes,1010881824
1487891826,P001394566,executes,1010880514
1487891827,P001399489,executes,1012864475
1487891828,P001450528,executes,1010835727
1487891829,P001487503,executes,1010835727
1487891830,P001450530,executes,1010835727
1487891831,P001432210,executes,1010835727
1487891832,P001432206,executes,1010835727
1487891833,P001432206,executes,1010833899
1487891834,P001439078,executes,1011084896
1487891835,P001468482,executes,1010824365
1487891836,P001449523,executes,1010824365
1487891837,P001545963,executes,1010933291
1487891838,P001564524,executes,1010933291
1487891839,P001409866,executes,1010845893
1487891840,P001394128,executes,1487891840441727
1487891841,P001394128,executes,1012817046
1487891842,P001450058,executes,1487891842188216
1487891843,P001576461,executes,1010932806
1487891844,P001576459,executes,1010932806
1487891845,P001576462,executes,1010932806
1487891846,P001576463,executes,1010932806
1487891847,P001561312,executes,1010932806
1487891848,P001561314,executes,1010932806
1487891849,P001561314,executes,1011121219
1487891850,P001576459,executes,1011121219
1487891851,P001576462,executes,1011121219
1487891852,P001411319,executes,1011084991
1487891853,P001416701,executes,1012533757
1487891854,P001449170,executes,1012872854
1487891855,P001524334,executes,1012877575
1487891856,P001542410,executes,1012877575
1487891857,P001524137,executes,1012877575
1487891858,P001433522,executes,1487891858424171
1487891859,P001469099,executes,1010917119
1487891860,P001404499,executes,1010805489
1487891861,P001498807,executes,1487891861486371
1487891862,P001468475,executes,1010766092
1487891863,P001449525,executes,1010766092
1487891864,P001468481,executes,1010766092
1487891865,P001449524,executes,1010766092
1487891866,P001468476,executes,1010766092
1487891867,P001468477,executes,1010766092
1487891868,P001468482,executes,1010766092
1487891869,P001449523,executes,1010766092
1487891870,P001449522,executes,1010766092
1487891871,P001509984,executes,1013033480
1487891872,P001528066,executes,1013033480
1487891873,P001509984,executes,1010815572
1487891874,P001528069,executes,1010815572
1487891875,P001528068,executes,1010815572
1487891876,P001528067,executes,1010815572
1487891877,P001528066,executes,1010815572
1487891878,P001440863,executes,1487891878795334
1487891879,P001505168,executes,1013040540
1487891880,P001505165,executes,1013040540
1487891881,P001513197,executes,1011084897
1487891882,P001498793,executes,1011084897
1487891883,P001562862,executes,1013442085
1487891884,P001477548,executes,1010825213
1487891885,P001423213,executes,1487891885349213
1487891886,P001423213,executes,1031670566
1487891887,P001564907,executes,1013092338
1487891888,P001424647,executes,1010825489
1487891889,P001501644,executes,1010920956
1487891890,P001448083,executes,1010824565
1487891891,P001473608,executes,1013066915
1487891892,P001419165,executes,1010825490
1487891893,P001542932,executes,1010825490
1487891894,P001401920,executes,1010825490
1487891895,P001542933,executes,1010825490
1487891896,P001534981,executes,1010835261
